date,os,visits
2/22/2022,Macintosh,40
2/22/2022,(not set),37
2/22/2022,(not set),37
2/22/2022,(not set),36
2/22/2022,iOS,33
2/22/2022,(not set),33
2/22/2022,iOS,33
2/22/2022,Linux,33
2/22/2022,iOS,33
2/22/2022,Tizen,31
2/22/2022,(not set),31
2/22/2022,Linux,31
2/22/2022,Windows,31
2/22/2022,Windows,31
2/22/2022,OS/2,30
2/22/2022,Android,30
2/22/2022,iOS,29
2/22/2022,(not set),29
2/22/2022,Android,29
2/22/2022,iOS,28
2/22/2022,(not set),28
2/22/2022,(not set),28
2/22/2022,Macintosh,27
2/22/2022,SymbianOS,26
2/22/2022,Macintosh,24
2/22/2022,SunOS,24
2/22/2022,(not set),24
2/22/2022,iOS,24
2/22/2022,Linux,22
2/22/2022,(not set),22
2/22/2022,Linux,22
2/22/2022,(not set),21
2/22/2022,Playstation Vita,20
2/22/2022,(not set),20
2/22/2022,(not set),19
2/22/2022,(not set),19
2/22/2022,(not set),19
2/22/2022,SymbianOS,19
2/22/2022,(not set),18
2/22/2022,Windows,17
2/22/2022,Tizen,17
2/22/2022,Android,17
2/22/2022,(not set),16
2/22/2022,(not set),16
2/22/2022,Nokia,16
2/22/2022,Android,15
2/22/2022,(not set),15
2/22/2022,SymbianOS,15
2/22/2022,(not set),15
2/22/2022,(not set),15
2/22/2022,(not set),14
2/22/2022,Android,14
2/22/2022,(not set),14
2/22/2022,(not set),14
2/22/2022,iOS,14
2/22/2022,Sony,14
2/22/2022,iOS,13
2/22/2022,iOS,13
2/22/2022,BlackBerry,13
2/22/2022,Android,13
2/22/2022,(not set),13
2/22/2022,iOS,13
2/22/2022,(not set),13
2/22/2022,(not set),13
2/22/2022,(not set),13
2/22/2022,Linux,12
2/22/2022,(not set),12
2/22/2022,MOT,12
2/22/2022,Samsung,12
2/22/2022,Nintendo WiiU,12
2/22/2022,Nintendo Wii,12
2/22/2022,OS/2,12
2/22/2022,BeOS,12
2/22/2022,(not set),12
2/22/2022,(not set),11
2/22/2022,(not set),11
2/22/2022,Nintendo 3DS,11
2/23/2022,iOS,20975551
2/23/2022,Windows,16939446
2/23/2022,Android,12071598
2/23/2022,Windows,5344728
2/23/2022,Macintosh,3970518
2/23/2022,Macintosh,3190263
2/23/2022,iOS,1906123
2/23/2022,Windows,1446433
2/23/2022,Android,1322988
2/23/2022,Chrome OS,1312466
2/23/2022,Windows,733624
2/23/2022,iOS,643567
2/23/2022,Android,625463
2/23/2022,Linux,520876
2/23/2022,Macintosh,266901
2/23/2022,iOS,143588
2/23/2022,Linux,130797
2/23/2022,Windows,121606
2/23/2022,Android,119203
2/23/2022,Android,109902
2/23/2022,(not set),61625
2/23/2022,Android,52277
2/23/2022,iOS,32602
2/23/2022,Linux,31181
2/23/2022,Macintosh,26284
2/23/2022,Macintosh,17737
2/23/2022,Android,16657
2/23/2022,Windows,15238
2/23/2022,Android,12049
2/23/2022,Windows,11268
2/23/2022,(not set),10324
2/23/2022,Linux,9419
2/23/2022,Macintosh,9300
2/23/2022,(not set),7521
2/23/2022,Windows,5969
2/23/2022,(not set),5302
2/23/2022,Linux,4346
2/23/2022,Android,3994
2/23/2022,Android,3635
2/23/2022,Android,2675
2/23/2022,(not set),2387
2/23/2022,Tizen,2361
2/23/2022,Linux,2343
2/23/2022,(not set),2276
2/23/2022,(not set),2015
2/23/2022,OS/2,2007
2/23/2022,(not set),1812
2/23/2022,Linux,1730
2/23/2022,iOS,1526
2/23/2022,iOS,1424
2/23/2022,iOS,1273
2/23/2022,BlackBerry,1019
2/23/2022,(not set),986
2/23/2022,Playstation 4,897
2/23/2022,(not set),893
2/23/2022,(not set),864
2/23/2022,Windows,800
2/23/2022,iOS,747
2/23/2022,Android,730
2/23/2022,Windows Phone,693
2/23/2022,(not set),689
2/23/2022,Windows,673
2/23/2022,(not set),588
2/23/2022,Windows Phone,570
2/23/2022,(not set),557
2/23/2022,(not set),550
2/23/2022,Windows,529
2/23/2022,Android,511
2/23/2022,iOS,506
2/23/2022,(not set),442
2/23/2022,Firefox OS,428
2/23/2022,(not set),412
2/23/2022,(not set),409
2/23/2022,iOS,388
2/23/2022,Macintosh,382
2/23/2022,iOS,369
2/23/2022,(not set),352
2/23/2022,(not set),320
2/23/2022,Linux,299
2/23/2022,(not set),275
2/23/2022,(not set),274
2/23/2022,iOS,263
2/23/2022,Android,253
2/23/2022,(not set),252
2/23/2022,UNIX,242
2/23/2022,Android,240
2/23/2022,(not set),235
2/23/2022,(not set),234
2/23/2022,(not set),233
2/23/2022,Android,232
2/23/2022,FreeBSD,218
2/23/2022,iOS,217
2/23/2022,(not set),211
2/23/2022,(not set),205
2/23/2022,Xbox,203
2/23/2022,BlackBerry,202
2/23/2022,(not set),200
2/23/2022,Linux,189
2/23/2022,(not set),172
2/23/2022,(not set),171
2/23/2022,(not set),166
2/23/2022,Windows,166
2/23/2022,(not set),158
2/23/2022,(not set),150
2/23/2022,Samsung,143
2/23/2022,Linux,141
2/23/2022,iOS,139
2/23/2022,(not set),133
2/23/2022,Windows,129
2/23/2022,Macintosh,121
2/23/2022,Macintosh,114
2/23/2022,Linux,111
2/23/2022,(not set),107
2/23/2022,NetBSD,105
2/23/2022,iOS,96
2/23/2022,Windows,96
2/23/2022,Macintosh,94
2/23/2022,Playstation 3,88
2/23/2022,iOS,87
2/23/2022,OpenBSD,78
2/23/2022,Windows,76
2/23/2022,Windows,74
2/23/2022,iOS,72
2/23/2022,SymbianOS,72
2/23/2022,Android,66
2/23/2022,Linux,60
2/23/2022,Sony,56
2/23/2022,(not set),56
2/23/2022,FreeBSD,54
2/23/2022,Android,53
2/23/2022,(not set),52
2/23/2022,Android,52
2/23/2022,(not set),51
2/23/2022,NetBSD,51
2/23/2022,(not set),50
2/23/2022,(not set),49
2/23/2022,(not set),48
2/23/2022,(not set),47
2/23/2022,Android,47
2/23/2022,Android,46
2/23/2022,(not set),45
2/23/2022,Linux,45
2/23/2022,Android,45
2/23/2022,(not set),45
2/23/2022,iOS,44
2/23/2022,(not set),44
2/23/2022,OpenBSD,41
2/23/2022,SunOS,41
2/23/2022,(not set),40
2/23/2022,iOS,40
2/23/2022,Macintosh,39
2/23/2022,Android,39
2/23/2022,Nintendo 3DS,38
2/23/2022,(not set),37
2/23/2022,(not set),37
2/23/2022,Android,36
2/23/2022,(not set),35
2/23/2022,iOS,34
2/23/2022,Linux,34
2/23/2022,SymbianOS,32
2/23/2022,Linux,31
2/23/2022,Linux,31
2/23/2022,iOS,29
2/23/2022,iOS,29
2/23/2022,(not set),29
2/23/2022,Android,29
2/23/2022,iOS,29
2/23/2022,iOS,28
2/23/2022,(not set),26
2/23/2022,Tizen,25
2/23/2022,iOS,25
2/23/2022,(not set),24
2/23/2022,Playstation Vita,24
2/23/2022,SymbianOS,23
2/23/2022,(not set),22
2/23/2022,(not set),21
2/23/2022,Linux,21
2/23/2022,OS/2,21
2/23/2022,Macintosh,21
2/23/2022,SymbianOS,20
2/23/2022,(not set),19
2/23/2022,iOS,19
2/23/2022,Macintosh,18
2/23/2022,Tizen,18
2/23/2022,iOS,17
2/23/2022,(not set),17
2/23/2022,(not set),16
2/23/2022,BlackBerry,16
2/23/2022,Macintosh,15
2/23/2022,(not set),15
2/23/2022,Samsung,15
2/23/2022,Nintendo WiiU,15
2/23/2022,OS/2,15
2/23/2022,Android,15
2/23/2022,PalmOS,14
2/23/2022,(not set),14
2/23/2022,Windows,14
2/23/2022,Nintendo 3DS,14
2/23/2022,(not set),14
2/23/2022,(not set),13
2/23/2022,Windows,13
2/23/2022,Windows,13
2/23/2022,(not set),13
2/23/2022,(not set),13
2/23/2022,Windows,13
2/23/2022,Nokia,13
2/23/2022,(not set),13
2/23/2022,(not set),13
2/23/2022,(not set),13
2/23/2022,BlackBerry,12
2/23/2022,Windows,12
2/23/2022,(not set),11
2/23/2022,Linux,11
2/23/2022,(not set),11
2/23/2022,Linux,11
2/23/2022,iOS,11
2/23/2022,Android,11
2/23/2022,(not set),11
2/23/2022,SunOS,11
2/23/2022,Sony,11
2/23/2022,Android,11
2/23/2022,(not set),11
2/23/2022,(not set),11
2/24/2022,iOS,20955002
2/24/2022,Windows,16114012
2/24/2022,Android,11840001
2/24/2022,Windows,5115339
2/24/2022,Macintosh,3807039
2/24/2022,Macintosh,3064220
2/24/2022,iOS,1885694
2/24/2022,Windows,1377715
2/24/2022,Android,1307745
2/24/2022,Chrome OS,1271637
2/24/2022,Windows,713089
2/24/2022,iOS,672991
2/24/2022,Android,650702
2/24/2022,Linux,432539
2/24/2022,Macintosh,256807
2/24/2022,iOS,179686
2/24/2022,Windows,118058
2/24/2022,Linux,115282
2/24/2022,Android,113047
2/24/2022,Android,109359
2/24/2022,(not set),63057
2/24/2022,Android,50706
2/24/2022,iOS,37146
2/24/2022,Linux,30509
2/24/2022,Macintosh,25679
2/24/2022,Macintosh,17514
2/24/2022,Windows,17319
2/24/2022,Android,15820
2/24/2022,Windows,13582
2/24/2022,Android,13429
2/24/2022,(not set),10367
2/24/2022,Linux,9980
2/24/2022,Macintosh,8917
2/24/2022,(not set),7452
2/24/2022,Android,6168
2/24/2022,Windows,5796
2/24/2022,(not set),5422
2/24/2022,Linux,4077
2/24/2022,Android,3844
2/24/2022,(not set),2762
2/24/2022,Tizen,2480
2/24/2022,iOS,2403
2/24/2022,(not set),2307
2/24/2022,Linux,2240
2/24/2022,Android,2089
2/24/2022,(not set),2015
2/24/2022,OS/2,1948
2/24/2022,Linux,1796
2/24/2022,Windows,1205
2/24/2022,iOS,1140
2/24/2022,iOS,1064
2/24/2022,(not set),967
2/24/2022,(not set),942
2/24/2022,iOS,927
2/24/2022,BlackBerry,878
2/24/2022,Android,839
2/24/2022,Playstation 4,821
2/24/2022,(not set),811
2/24/2022,Android,767
2/24/2022,iOS,705
2/24/2022,(not set),694
2/24/2022,Windows,630
2/24/2022,Windows,582
2/24/2022,Windows Phone,571
2/24/2022,(not set),556
2/24/2022,Macintosh,550
2/24/2022,iOS,501
2/24/2022,Windows Phone,496
2/24/2022,(not set),491
2/24/2022,(not set),440
2/24/2022,(not set),416
2/24/2022,Firefox OS,413
2/24/2022,(not set),378
2/24/2022,iOS,357
2/24/2022,(not set),347
2/24/2022,(not set),334
2/24/2022,UNIX,307
2/24/2022,iOS,298
2/24/2022,Linux,286
2/24/2022,(not set),280
2/24/2022,(not set),278
2/24/2022,(not set),272
2/24/2022,iOS,269
2/24/2022,(not set),252
2/24/2022,Android,242
2/24/2022,FreeBSD,242
2/24/2022,(not set),242
2/24/2022,BlackBerry,241
2/24/2022,Android,221
2/24/2022,(not set),206
2/24/2022,Linux,204
2/24/2022,(not set),203
2/24/2022,(not set),199
2/24/2022,Android,197
2/24/2022,(not set),190
2/24/2022,Linux,180
2/24/2022,Xbox,178
2/24/2022,iOS,165
2/24/2022,(not set),159
2/24/2022,Macintosh,159
2/24/2022,(not set),158
2/24/2022,Windows,153
2/24/2022,(not set),150
2/24/2022,(not set),147
2/24/2022,Windows,140
2/24/2022,Samsung,128
2/24/2022,(not set),122
2/24/2022,Playstation 3,119
2/24/2022,Linux,117
2/24/2022,Tizen,113
2/24/2022,SymbianOS,113
2/24/2022,(not set),107
2/24/2022,Macintosh,102
2/24/2022,iOS,98
2/24/2022,iOS,98
2/24/2022,Android,96
2/24/2022,OpenBSD,93
2/24/2022,Android,90
2/24/2022,Macintosh,89
2/24/2022,iOS,85
2/24/2022,(not set),85
2/24/2022,NetBSD,77
2/24/2022,NetBSD,71
2/24/2022,Windows,70
2/24/2022,Windows,67
2/24/2022,FreeBSD,65
2/24/2022,Sony,65
2/24/2022,(not set),65
2/24/2022,Linux,63
2/24/2022,(not set),61
2/24/2022,(not set),60
2/24/2022,(not set),59
2/24/2022,(not set),56
2/24/2022,OpenBSD,52
2/24/2022,iOS,49
2/24/2022,Linux,47
2/24/2022,(not set),47
2/24/2022,Android,46
2/24/2022,iOS,42
2/24/2022,Linux,42
2/24/2022,Nintendo 3DS,42
2/24/2022,Windows,41
2/24/2022,iOS,40
2/24/2022,(not set),40
2/24/2022,Macintosh,38
2/24/2022,(not set),35
2/24/2022,(not set),35
2/24/2022,OS/2,34
2/24/2022,Android,34
2/24/2022,Android,34
2/24/2022,SunOS,33
2/24/2022,(not set),33
2/24/2022,Android,33
2/24/2022,SymbianOS,32
2/24/2022,Macintosh,32
2/24/2022,iOS,29
2/24/2022,(not set),28
2/24/2022,iOS,27
2/24/2022,(not set),27
2/24/2022,Linux,27
2/24/2022,(not set),26
2/24/2022,iOS,26
2/24/2022,iOS,25
2/24/2022,iOS,25
2/24/2022,Android,25
2/24/2022,Playstation Vita,24
2/24/2022,(not set),22
2/24/2022,(not set),21
2/24/2022,SymbianOS,21
2/24/2022,SymbianOS,20
2/24/2022,(not set),20
2/24/2022,Macintosh,20
2/24/2022,iOS,19
2/24/2022,iOS,19
2/24/2022,Windows,19
2/24/2022,Android,19
2/24/2022,(not set),18
2/24/2022,Android,18
2/24/2022,(not set),18
2/24/2022,NetBSD,18
2/24/2022,Linux,18
2/24/2022,(not set),18
2/24/2022,iOS,17
2/24/2022,(not set),17
2/24/2022,PalmOS,17
2/24/2022,(not set),17
2/24/2022,(not set),17
2/24/2022,(not set),17
2/24/2022,(not set),17
2/24/2022,(not set),16
2/24/2022,Android,16
2/24/2022,(not set),16
2/24/2022,BlackBerry,16
2/24/2022,(not set),16
2/24/2022,Linux,15
2/24/2022,(not set),15
2/24/2022,(not set),15
2/24/2022,Windows,15
2/24/2022,Windows,15
2/24/2022,(not set),15
2/24/2022,Linux,14
2/24/2022,(not set),14
2/24/2022,Windows,14
2/24/2022,(not set),14
2/24/2022,NetBSD,14
2/24/2022,SymbianOS,14
2/24/2022,(not set),14
2/24/2022,(not set),14
2/24/2022,(not set),14
2/24/2022,(not set),13
2/24/2022,SymbianOS,13
2/24/2022,(not set),13
2/24/2022,(not set),12
2/24/2022,iOS,12
2/24/2022,Windows,12
2/24/2022,FreeBSD,12
2/24/2022,Samsung,12
2/24/2022,BlackBerry,12
2/24/2022,Tizen,12
2/24/2022,Windows,12
2/24/2022,(not set),12
2/24/2022,Windows,11
2/24/2022,Android,11
2/24/2022,Macintosh,11
2/24/2022,NetBSD,11
2/24/2022,Nintendo 3DS,11
2/24/2022,Nokia,11
2/24/2022,BeOS,11
2/24/2022,Macintosh,11
2/25/2022,iOS,19199210
2/25/2022,Windows,13647258
2/25/2022,Android,10780195
2/25/2022,Windows,4363218
2/25/2022,Macintosh,3359290
2/25/2022,Macintosh,2541041
2/25/2022,iOS,1739691
2/25/2022,Windows,1206100
2/25/2022,Android,1191880
2/25/2022,Chrome OS,1052367
2/25/2022,iOS,727264
2/25/2022,Android,647437
2/25/2022,Windows,606804
2/25/2022,Linux,434402
2/25/2022,Macintosh,225569
2/25/2022,iOS,169355
2/25/2022,Android,105585
2/25/2022,Windows,101964
2/25/2022,Android,101584
2/25/2022,Linux,95161
2/25/2022,(not set),62021
2/25/2022,Android,45143
2/25/2022,iOS,40430
2/25/2022,Linux,27673
2/25/2022,Macintosh,26087
2/25/2022,Android,16113
2/25/2022,Macintosh,15253
2/25/2022,Android,14518
2/25/2022,Windows,11260
2/25/2022,(not set),10249
2/25/2022,Windows,10211
2/25/2022,Linux,9515
2/25/2022,(not set),7485
2/25/2022,Macintosh,7299
2/25/2022,(not set),5309
2/25/2022,Windows,4992
2/25/2022,Linux,4011
2/25/2022,Linux,3897
2/25/2022,Android,3384
2/25/2022,Android,3375
2/25/2022,(not set),2587
2/25/2022,(not set),2358
2/25/2022,Linux,2308
2/25/2022,Android,2292
2/25/2022,(not set),2016
2/25/2022,Tizen,2003
2/25/2022,Linux,1771
2/25/2022,OS/2,1620
2/25/2022,(not set),1615
2/25/2022,iOS,1295
2/25/2022,iOS,1036
2/25/2022,(not set),973
2/25/2022,BlackBerry,866
2/25/2022,(not set),864
2/25/2022,(not set),852
2/25/2022,(not set),818
2/25/2022,Windows,760
2/25/2022,Android,730
2/25/2022,Windows Phone,710
2/25/2022,(not set),692
2/25/2022,Playstation 4,660
2/25/2022,Windows,637
2/25/2022,iOS,631
2/25/2022,Android,591
2/25/2022,(not set),561
2/25/2022,(not set),516
2/25/2022,Windows Phone,500
2/25/2022,(not set),440
2/25/2022,Macintosh,424
2/25/2022,(not set),356
2/25/2022,iOS,349
2/25/2022,iOS,343
2/25/2022,(not set),342
2/25/2022,Firefox OS,335
2/25/2022,iOS,325
2/25/2022,(not set),315
2/25/2022,iOS,311
2/25/2022,(not set),308
2/25/2022,(not set),290
2/25/2022,Linux,273
2/25/2022,(not set),261
2/25/2022,(not set),252
2/25/2022,(not set),252
2/25/2022,iOS,244
2/25/2022,iOS,234
2/25/2022,UNIX,230
2/25/2022,iOS,228
2/25/2022,(not set),225
2/25/2022,(not set),216
2/25/2022,FreeBSD,211
2/25/2022,Android,208
2/25/2022,Android,202
2/25/2022,Xbox,191
2/25/2022,BlackBerry,190
2/25/2022,(not set),190
2/25/2022,Android,189
2/25/2022,Linux,184
2/25/2022,(not set),153
2/25/2022,(not set),152
2/25/2022,Windows,150
2/25/2022,(not set),145
2/25/2022,Macintosh,145
2/25/2022,Windows,130
2/25/2022,(not set),126
2/25/2022,(not set),126
2/25/2022,Samsung,124
2/25/2022,(not set),122
2/25/2022,Windows,122
2/25/2022,(not set),119
2/25/2022,Linux,108
2/25/2022,Macintosh,94
2/25/2022,OpenBSD,92
2/25/2022,Playstation 3,78
2/25/2022,iOS,76
2/25/2022,NetBSD,74
2/25/2022,Windows,73
2/25/2022,Android,73
2/25/2022,(not set),71
2/25/2022,Linux,69
2/25/2022,Sony,69
2/25/2022,Windows,69
2/25/2022,SymbianOS,65
2/25/2022,(not set),59
2/25/2022,Android,58
2/25/2022,(not set),56
2/25/2022,FreeBSD,53
2/25/2022,Macintosh,53
2/25/2022,Android,53
2/25/2022,NetBSD,52
2/25/2022,(not set),52
2/25/2022,(not set),50
2/25/2022,(not set),49
2/25/2022,Linux,48
2/25/2022,(not set),47
2/25/2022,(not set),47
2/25/2022,Windows,45
2/25/2022,iOS,43
2/25/2022,OpenBSD,42
2/25/2022,iOS,39
2/25/2022,iOS,38
2/25/2022,(not set),37
2/25/2022,SunOS,35
2/25/2022,Windows,35
2/25/2022,iOS,34
2/25/2022,(not set),33
2/25/2022,Android,33
2/25/2022,iOS,31
2/25/2022,Windows,31
2/25/2022,SymbianOS,30
2/25/2022,(not set),28
2/25/2022,(not set),28
2/25/2022,OS/2,28
2/25/2022,iOS,27
2/25/2022,Android,27
2/25/2022,(not set),27
2/25/2022,iOS,27
2/25/2022,(not set),27
2/25/2022,(not set),26
2/25/2022,Android,26
2/25/2022,Macintosh,26
2/25/2022,(not set),25
2/25/2022,Macintosh,25
2/25/2022,Android,24
2/25/2022,Android,24
2/25/2022,Android,24
2/25/2022,Tizen,23
2/25/2022,Macintosh,23
2/25/2022,(not set),22
2/25/2022,Linux,22
2/25/2022,(not set),22
2/25/2022,Linux,22
2/25/2022,iOS,21
2/25/2022,Nintendo 3DS,21
2/25/2022,(not set),20
2/25/2022,iOS,20
2/25/2022,SymbianOS,20
2/25/2022,(not set),20
2/25/2022,(not set),20
2/25/2022,(not set),19
2/25/2022,Linux,19
2/25/2022,(not set),19
2/25/2022,iOS,19
2/25/2022,iOS,18
2/25/2022,(not set),18
2/25/2022,(not set),18
2/25/2022,SymbianOS,18
2/25/2022,Android,18
2/25/2022,BlackBerry,17
2/25/2022,(not set),16
2/25/2022,(not set),16
2/25/2022,(not set),15
2/25/2022,Windows,14
2/25/2022,Playstation Vita,14
2/25/2022,PalmOS,13
2/25/2022,(not set),13
2/25/2022,Windows,13
2/25/2022,NetBSD,13
2/25/2022,(not set),13
2/25/2022,Android,13
2/25/2022,Nintendo 3DS,13
2/25/2022,OS/2,13
2/25/2022,Sony,13
2/25/2022,(not set),13
2/25/2022,Linux,12
2/25/2022,(not set),12
2/25/2022,(not set),12
2/25/2022,Nintendo WiiU,12
2/25/2022,Tizen,12
2/25/2022,(not set),12
2/25/2022,iOS,12
2/25/2022,(not set),12
2/25/2022,(not set),12
2/25/2022,iOS,12
2/25/2022,(not set),12
2/25/2022,(not set),12
2/25/2022,iOS,11
2/25/2022,(not set),11
2/25/2022,(not set),11
2/25/2022,Tizen,11
2/25/2022,Macintosh,11
2/25/2022,iOS,11
2/25/2022,Android,11
2/25/2022,(not set),11
2/26/2022,iOS,16314467
2/26/2022,Android,9391410
2/26/2022,Windows,6801521
2/26/2022,Macintosh,2656711
2/26/2022,Windows,2180568
2/26/2022,Macintosh,1655443
2/26/2022,iOS,1519015
2/26/2022,Android,1017562
2/26/2022,Windows,722980
2/26/2022,iOS,590271
2/26/2022,Android,561489
2/26/2022,Chrome OS,393646
2/26/2022,Linux,386307
2/26/2022,Windows,157935
2/26/2022,iOS,153259
2/26/2022,Macintosh,152784
2/26/2022,Android,97965
2/26/2022,Android,94496
2/26/2022,Windows,82265
2/26/2022,Linux,58835
2/26/2022,(not set),53114
2/26/2022,Android,41686
2/26/2022,iOS,41302
2/26/2022,Linux,23660
2/26/2022,Macintosh,22930
2/26/2022,Android,15315
2/26/2022,Android,15163
2/26/2022,(not set),10171
2/26/2022,Macintosh,9675
2/26/2022,(not set),9188
2/26/2022,Linux,9176
2/26/2022,Windows,8900
2/26/2022,(not set),7518
2/26/2022,Macintosh,5835
2/26/2022,(not set),5106
2/26/2022,Windows,3991
2/26/2022,Linux,3781
2/26/2022,Android,3373
2/26/2022,Android,3135
2/26/2022,(not set),2534
2/26/2022,(not set),2146
2/26/2022,Tizen,2038
2/26/2022,(not set),2015
2/26/2022,Linux,1829
2/26/2022,Linux,1820
2/26/2022,Android,1759
2/26/2022,Windows,1707
2/26/2022,OS/2,1440
2/26/2022,iOS,1265
2/26/2022,iOS,1079
2/26/2022,(not set),1063
2/26/2022,(not set),931
2/26/2022,(not set),864
2/26/2022,BlackBerry,854
2/26/2022,Android,772
2/26/2022,Playstation 4,741
2/26/2022,iOS,697
2/26/2022,(not set),692
2/26/2022,Windows,606
2/26/2022,(not set),562
2/26/2022,Windows,560
2/26/2022,iOS,547
2/26/2022,Windows Phone,490
2/26/2022,Android,473
2/26/2022,Windows Phone,462
2/26/2022,(not set),438
2/26/2022,Macintosh,330
2/26/2022,(not set),323
2/26/2022,iOS,322
2/26/2022,Firefox OS,305
2/26/2022,Linux,301
2/26/2022,iOS,292
2/26/2022,iOS,272
2/26/2022,(not set),252
2/26/2022,(not set),250
2/26/2022,(not set),227
2/26/2022,Android,221
2/26/2022,(not set),199
2/26/2022,(not set),198
2/26/2022,FreeBSD,198
2/26/2022,UNIX,193
2/26/2022,iOS,192
2/26/2022,Android,186
2/26/2022,iOS,183
2/26/2022,Android,181
2/26/2022,(not set),179
2/26/2022,BlackBerry,175
2/26/2022,Xbox,157
2/26/2022,iOS,156
2/26/2022,(not set),154
2/26/2022,(not set),153
2/26/2022,(not set),148
2/26/2022,(not set),147
2/26/2022,Linux,141
2/26/2022,Macintosh,137
2/26/2022,Windows,132
2/26/2022,Linux,131
2/26/2022,Windows,131
2/26/2022,iOS,129
2/26/2022,(not set),125
2/26/2022,Samsung,109
2/26/2022,(not set),103
2/26/2022,(not set),102
2/26/2022,(not set),97
2/26/2022,Macintosh,83
2/26/2022,(not set),81
2/26/2022,Playstation 3,81
2/26/2022,Macintosh,79
2/26/2022,(not set),77
2/26/2022,iOS,76
2/26/2022,Sony,76
2/26/2022,OpenBSD,74
2/26/2022,(not set),73
2/26/2022,SymbianOS,72
2/26/2022,NetBSD,71
2/26/2022,Windows,71
2/26/2022,Windows,69
2/26/2022,iOS,63
2/26/2022,Linux,60
2/26/2022,(not set),59
2/26/2022,Linux,55
2/26/2022,Windows,55
2/26/2022,Android,54
2/26/2022,(not set),54
2/26/2022,Android,54
2/26/2022,(not set),54
2/26/2022,(not set),53
2/26/2022,FreeBSD,50
2/26/2022,Android,50
2/26/2022,(not set),46
2/26/2022,Tizen,41
2/26/2022,Linux,40
2/26/2022,NetBSD,37
2/26/2022,Android,37
2/26/2022,iOS,35
2/26/2022,SymbianOS,33
2/26/2022,(not set),32
2/26/2022,iOS,31
2/26/2022,(not set),30
2/26/2022,Android,29
2/26/2022,iOS,28
2/26/2022,(not set),28
2/26/2022,iOS,28
2/26/2022,Windows,28
2/26/2022,(not set),28
2/26/2022,iOS,27
2/26/2022,OpenBSD,27
2/26/2022,(not set),27
2/26/2022,OS/2,27
2/26/2022,Linux,26
2/26/2022,(not set),26
2/26/2022,iOS,25
2/26/2022,(not set),25
2/26/2022,Linux,22
2/26/2022,iOS,22
2/26/2022,Android,22
2/26/2022,SunOS,21
2/26/2022,Android,21
2/26/2022,Windows,21
2/26/2022,(not set),20
2/26/2022,(not set),20
2/26/2022,SymbianOS,20
2/26/2022,iOS,19
2/26/2022,(not set),19
2/26/2022,iOS,19
2/26/2022,Macintosh,19
